t,y
0.122708845,-494
0.122729678,-557
0.122750511,-623
0.122771345,-678
0.122792178,-666
0.122813012,-636
0.122833845,-612
0.122854679,-588
0.122875512,-669
0.122896345,-848
0.122917179,-917
0.122938012,-802
0.122958846,-683
0.122979679,-724
0.123000513,-859
0.123021346,-882
0.123042179,-792
0.123063013,-801
0.123083846,-944
0.12310468,-1094
0.123125513,-1232
0.123146346,-1300
0.12316718,-1242
0.123188013,-1236
0.123208847,-1342
0.12322968,-1338
0.123250514,-1232
0.123271347,-1212
0.12329218,-1227
0.123313014,-1212
0.123333847,-1219
0.123354681,-1171
0.123375514,-1087
0.123396347,-1137
0.123417181,-1247
0.123438014,-1270
0.123458848,-1287
0.123479681,-1312
0.123500515,-1285
0.123521348,-1308
0.123542181,-1389
0.123563015,-1423
0.123583848,-1463
0.123604682,-1538
0.123625515,-1568
0.123646349,-1581
0.123667182,-1566
0.123688015,-1475
0.123708849,-1468
0.123729682,-1570
0.123750516,-1526
0.123771349,-1355
0.123792182,-1273
0.123813016,-1237
0.123833849,-1210
0.123854683,-1249
0.123875516,-1231
0.12389635,-1120
0.123917183,-1045
0.123938016,-930
0.12395885,-721
0.123979683,-633
0.124000517,-698
0.12402135,-709
0.124042184,-646
0.124063017,-597
0.12408385,-542
0.124104684,-412
0.124125517,-193
0.124146351,-5
0.124167184,31
0.124188017,15
0.124208851,1
0.124229684,-100
0.124250518,-160
0.124271351,-39
0.124292185,38
0.124313018,-43
0.124333851,-63
0.124354685,25
0.124375518,101
0.124396352,156
0.124417185,182
0.124438018,205
0.124458852,309
0.124479685,400
0.124500519,417
0.124521352,508
0.124542186,627
0.124563019,606
0.124583852,609
0.124604686,794
0.124625519,954
0.124646353,960
0.124667186,962
0.12468802,1058
0.124708853,1192
0.124729686,1281
0.12475052,1287
0.124771353,1246
0.124792187,1214
0.12481302,1195
0.124833853,1174
0.124854687,1169
0.12487552,1189
0.124896354,1138
0.124917187,937
0.124938021,754
0.124958854,762
0.124979687,790
0.125000521,696
0.125021354,660
0.125042188,713
0.125063021,677
0.125083855,612
0.125104688,645
0.125125521,711
0.125146355,787
0.125167188,861
0.125188022,827
0.125208855,777
0.125229688,875
0.125250522,982
0.125271355,985
0.125292189,1010
0.125313022,1025
0.125333856,908
0.125354689,842
0.125375522,1001
0.125396356,1163
0.125417189,1162
0.125438023,1206
0.125458856,1412
0.125479689,1582
0.125500523,1670
0.125521356,1830
0.12554219,1999
0.125563023,2120
0.125583857,2369
0.12560469,2655
0.125625523,2668
0.125646357,2554
0.12566719,2617
0.125688024,2745
0.125708857,2788
0.125729691,2792
0.125750524,2705
0.125771357,2529
0.125792191,2412
0.125813024,2302
0.125833858,2114
0.125854691,1966
0.125875524,1880
0.125896358,1782
0.125917191,1771
0.125938025,1856
0.125958858,1837
0.125979692,1670
0.126000525,1523
0.126021358,1475
0.126042192,1433
0.126063025,1336
0.126083859,1304
0.126104692,1414
0.126125526,1484
0.126146359,1416
0.126167192,1376
0.126188026,1410
0.126208859,1423
0.126229693,1478
0.126250526,1582
0.126271359,1609
0.126292193,1663
0.126313026,1885
0.12633386,2096
0.126354693,2132
0.126375527,2123
0.12639636,2161
0.126417193,2178
0.126438027,2169
0.12645886,2191
0.126479694,2231
0.126500527,2262
0.126521361,2293
0.126542194,2321
0.126563027,2332
0.126583861,2303
0.126604694,2192
0.126625528,2104
0.126646361,2253
0.126667194,2529
0.126688028,2604
0.126708861,2551
0.126729695,2619
0.126750528,2669
0.126771362,2580
0.126792195,2547
0.126813028,2547
0.126833862,2435
0.126854695,2375
0.126875529,2417
0.126896362,2367
0.126917195,2307
0.126938029,2375
0.126958862,2385
0.126979696,2255
0.127000529,2143
0.127021363,2112
0.127042196,2144
0.127063029,2185
0.127083863,2105
0.127104696,1925
0.12712553,1769
0.127146363,1654
0.127167197,1567
0.12718803,1456
0.127208863,1285
0.127229697,1256
0.12725053,1468
0.127271364,1634
0.127292197,1650
0.12731303,1717
0.127333864,1780
0.127354697,1740
0.127375531,1780
0.127396364,1901
0.127417198,1898
0.127438031,1802
0.127458864,1705
0.127479698,1561
0.127500531,1390
0.127521365,1260
0.127542198,1183
0.127563032,1156
0.127583865,1168
0.127604698,1237
0.127625532,1375
0.127646365,1479
0.127667199,1532
0.127688032,1647
0.127708865,1721
0.127729699,1586
0.127750532,1377
0.127771366,1223
0.127792199,1074
0.127813033,970
0.127833866,911
0.127854699,751
0.127875533,548
0.127896366,480
0.1279172,501
0.127938033,523
0.127958866,557
0.1279797,548
0.128000533,456
0.128021367,356
0.1280422,304
0.128063034,241
0.128083867,99
0.1281047,-41
0.128125534,-46
0.128146367,-10
0.128167201,-91
0.128188034,-224
0.128208868,-328
0.128229701,-438
0.128250534,-498
0.128271368,-532
0.128292201,-702
0.128313035,-906
0.128333868,-970
0.128354701,-1012
0.128375535,-1083
0.128396368,-1081
0.128417202,-1096
0.128438035,-1152
0.128458869,-1078
0.128479702,-944
0.128500535,-906
0.128521369,-871
0.128542202,-869
0.128563036,-1050
0.128583869,-1258
0.128604703,-1333
0.128625536,-1412
0.128646369,-1555
0.128667203,-1655
0.128688036,-1715
0.12870887,-1811
0.128729703,-1965
0.128750536,-2161
0.12877137,-2347
0.128792203,-2497
0.128813037,-2623
0.12883387,-2728
0.128854704,-2844
0.128875537,-2993
0.12889637,-3116
0.128917204,-3184
0.128938037,-3195
0.128958871,-3098
0.128979704,-2967
0.129000538,-2927
0.129021371,-2856
0.129042204,-2674
0.129063038,-2608
0.129083871,-2746
0.129104705,-2892
0.129125538,-2990
0.129146371,-3089
0.129167205,-3119
0.129188038,-3070
0.129208872,-3015
0.129229705,-2967
0.129250539,-2956
0.129271372,-2990
0.129292205,-2958
0.129313039,-2835
0.129333872,-2712
0.129354706,-2594
0.129375539,-2496
0.129396372,-2459
0.129417206,-2385
0.129438039,-2240
0.129458873,-2197
0.129479706,-2288
0.12950054,-2361
0.129521373,-2395
0.129542206,-2420
0.12956304,-2398
0.129583873,-2370
0.129604707,-2356
0.12962554,-2285
0.129646374,-2208
0.129667207,-2168
0.12968804,-2023
0.129708874,-1800
0.129729707,-1723
0.129750541,-1731
0.129771374,-1616
0.129792207,-1423
0.129813041,-1256
0.129833874,-1134
0.129854708,-1141
0.129875541,-1239
0.129896375,-1230
0.129917208,-1120
0.129938041,-1096
0.129958875,-1173
0.129979708,-1264
0.130000542,-1333
0.130021375,-1337
0.130042209,-1254
0.130063042,-1162
0.130083875,-1142
0.130104709,-1178
0.130125542,-1199
0.130146376,-1211
0.130167209,-1284
0.130188042,-1413
0.130208876,-1539
0.130229709,-1673
0.130250543,-1783
0.130271376,-1767
0.13029221,-1668
0.130313043,-1608
0.130333876,-1592
0.13035471,-1573
0.130375543,-1492
0.130396377,-1322
0.13041721,-1237
0.130438043,-1362
0.130458877,-1479
0.13047971,-1425
0.130500544,-1358
0.130521377,-1339
0.130542211,-1265
0.130563044,-1213
0.130583877,-1275
0.130604711,-1306
0.130625544,-1179
0.130646378,-998
0.130667211,-950
0.130688045,-1062
0.130708878,-1190
0.130729711,-1269
0.130750545,-1357
0.130771378,-1402
0.130792212,-1353
0.130813045,-1328
0.130833878,-1322
0.130854712,-1163
0.130875545,-965
0.130896379,-960
0.130917212,-1039
0.130938046,-1033
0.130958879,-1007
0.130979712,-965
0.131000546,-815
0.131021379,-653
0.131042213,-590
0.131063046,-541
0.13108388,-461
0.131104713,-426
0.131125546,-461
0.13114638,-545
0.131167213,-648
0.131188047,-643
0.13120888,-447
0.131229713,-194
0.131250547,-20
0.13127138,100
0.131292214,169
0.131313047,152
0.131333881,163
0.131354714,332
0.131375547,558
0.131396381,649
0.131417214,614
0.131438048,608
0.131458881,646
0.131479714,613
0.131500548,551
0.131521381,607
0.131542215,713
0.131563048,739
0.131583882,760
0.131604715,815
0.131625548,833
0.131646382,874
0.131667215,928
0.131688049,823
0.131708882,658
0.131729716,698
0.131750549,868
0.131771382,963
0.131792216,988
0.131813049,1012
0.131833883,1118
0.131854716,1345
0.131875549,1541
0.131896383,1650
0.131917216,1795
0.13193805,1881
0.131958883,1773
0.131979717,1615
0.13200055,1447
0.132021383,1202
0.132042217,1108
0.13206305,1272
0.132083884,1380
0.132104717,1318
0.132125551,1316
0.132146384,1439
0.132167217,1626
0.132188051,1866
0.132208884,2049
0.132229718,2074
0.132250551,2034
0.132271384,2066
0.132292218,2200
0.132313051,2354
0.132333885,2384
0.132354718,2318
0.132375552,2351
0.132396385,2494
0.132417218,2552
0.132438052,2475
0.132458885,2402
0.132479719,2379
0.132500552,2325
0.132521386,2255
0.132542219,2237
0.132563052,2222
0.132583886,2159
0.132604719,2131
0.132625553,2170
0.132646386,2221
0.132667219,2305
0.132688053,2438
0.132708886,2508
0.13272972,2462
0.132750553,2440
0.132771387,2611
0.13279222,2916
0.132813053,3072
0.132833887,3014
0.13285472,3029
0.132875554,3202
0.132896387,3306
0.13291722,3292
0.132938054,3234
0.132958887,3118
0.132979721,3065
0.133000554,3151
0.133021388,3204
0.133042221,3230
0.133063054,3358
0.133083888,3408
0.133104721,3295
0.133125555,3268
0.133146388,3364
0.133167222,3406
0.133188055,3365
0.133208888,3240
0.133229722,3081
0.133250555,3065
0.133271389,3128
0.133292222,3079
0.133313055,3024
0.133333889,3087
0.133354722,3163
0.133375556,3175
0.133396389,3100
0.133417223,2948
0.133438056,2866
0.133458889,2913
0.133479723,2978
0.133500556,3018
0.13352139,3019
0.133542223,2961
0.133563057,2918
0.13358389,2880
0.133604723,2749
0.133625557,2601
0.13364639,2497
0.133667224,2344
0.133688057,2159
0.13370889,2006
0.133729724,1876
0.133750557,1857
0.133771391,1931
0.133792224,1909
0.133813058,1889
0.133833891,2077
0.133854724,2267
0.133875558,2258
0.133896391,2208
0.133917225,2259
0.133938058,2387
0.133958891,2516
0.133979725,2509
0.134000558,2399
0.134021392,2389
0.134042225,2488
0.134063059,2575
0.134083892,2664
0.134104725,2764
0.134125559,2820
0.134146392,2812
0.134167226,2742
0.134188059,2676
0.134208893,2699
0.134229726,2772
0.134250559,2856
0.134271393,2944
0.134292226,2920
0.13431306,2828
0.134333893,2912
0.134354726,3126
0.13437556,3220
0.134396393,3209
0.134417227,3200
0.13443806,3173
0.134458894,3125
0.134479727,3065
0.13450056,3031
0.134521394,3066
0.134542227,3004
0.134563061,2725
0.134583894,2491
0.134604728,2446
0.134625561,2353
0.134646394,2162
0.134667228,2032
0.134688061,1943
0.134708895,1900
0.134729728,1959
0.134750561,1964
0.134771395,1864
0.134792228,1857
0.134813062,1906
0.134833895,1794
0.134854729,1569
0.134875562,1361
0.134896395,1096
0.134917229,771
0.134938062,553
0.134958896,451
0.134979729,295
0.135000563,79
0.135021396,-45
0.135042229,-83
0.135063063,-124
0.135083896,-119
0.13510473,-55
0.135125563,-33
0.135146396,-50
0.13516723,-75
0.135188063,-151
0.135208897,-198
0.13522973,-123
0.135250564,-75
0.135271397,-148
0.13529223,-214
0.135313064,-273
0.135333897,-438
0.135354731,-623
0.135375564,-741
0.135396397,-868
0.135417231,-977
0.135438064,-959
0.135458898,-879
0.135479731,-832
0.135500565,-748
0.135521398,-621
0.135542231,-579
0.135563065,-604
0.135583898,-595
0.135604732,-669
0.135625565,-913
0.135646399,-1095
0.135667232,-1105
0.135688065,-1203
0.135708899,-1502
0.135729732,-1768
0.135750566,-1828
0.135771399,-1730
0.135792232,-1588
0.135813066,-1468
0.135833899,-1327
0.135854733,-1154
0.135875566,-1072
0.1358964,-1094
0.135917233,-1112
0.135938066,-1156
0.1359589,-1228
0.135979733,-1221
0.136000567,-1232
0.1360214,-1366
0.136042234,-1479
0.136063067,-1570
0.1360839,-1812
0.136104734,-2087
0.136125567,-2224
0.136146401,-2337
0.136167234,-2458
0.136188067,-2468
0.136208901,-2409
0.136229734,-2330
0.136250568,-2196
0.136271401,-2066
0.136292235,-1978
0.136313068,-1905
0.136333901,-1943
0.136354735,-2119
0.136375568,-2242
0.136396402,-2209
0.136417235,-2108
0.136438068,-2015
0.136458902,-1958
0.136479735,-1944
0.136500569,-1958
0.136521402,-2021
0.136542236,-2110
0.136563069,-2127
0.136583902,-2083
0.136604736,-2074
0.136625569,-2106
0.136646403,-2175
0.136667236,-2303
0.13668807,-2441
0.136708903,-2573
0.136729736,-2728
0.13675057,-2821
0.136771403,-2795
0.136792237,-2785
0.13681307,-2857
0.136833903,-2922
0.136854737,-2953
0.13687557,-2982
0.136896404,-2993
0.136917237,-3013
0.136938071,-3064
0.136958904,-3046
0.136979737,-2906
0.137000571,-2754
0.137021404,-2651
0.137042238,-2527
0.137063071,-2377
0.137083905,-2286
0.137104738,-2229
0.137125571,-2123
0.137146405,-2019
0.137167238,-1989
0.137188072,-1987
0.137208905,-2006
0.137229738,-2111
0.137250572,-2231
0.137271405,-2219
0.137292239,-2071
0.137313072,-1883
0.137333906,-1737
0.137354739,-1721
0.137375572,-1814
0.137396406,-1857
0.137417239,-1793
0.137438073,-1741
0.137458906,-1746
0.137479739,-1731
0.137500573,-1656
0.137521406,-1543
0.13754224,-1425
0.137563073,-1349
0.137583907,-1331
0.13760474,-1353
0.137625573,-1375
0.137646407,-1313
0.13766724,-1147
0.137688074,-1038
0.137708907,-1125
0.137729741,-1290
0.137750574,-1347
0.137771407,-1313
0.137792241,-1311
0.137813074,-1364
0.137833908,-1408
0.137854741,-1428
0.137875574,-1478
0.137896408,-1553
0.137917241,-1584
0.137938075,-1600
0.137958908,-1695
0.137979742,-1834
0.138000575,-1943
0.138021408,-2075
0.138042242,-2222
0.138063075,-2236
0.138083909,-2111
0.138104742,-2056
0.138125576,-2175
0.138146409,-2319
0.138167242,-2298
0.138188076,-2129
0.138208909,-2005
0.138229743,-2001
0.138250576,-2002
0.138271409,-1926
0.138292243,-1787
0.138313076,-1641
0.13833391,-1610
0.138354743,-1721
0.138375577,-1802
0.13839641,-1796
0.138417243,-1843
0.138438077,-1917
0.13845891,-1872
0.138479744,-1778
0.138500577,-1741
0.138521411,-1724
0.138542244,-1734
0.138563077,-1796
0.138583911,-1799
0.138604744,-1674
0.138625578,-1505
0.138646411,-1391
0.138667244,-1345
0.138688078,-1287
0.138708911,-1172
0.138729745,-1112
0.138750578,-1178
0.138771412,-1269
0.138792245,-1314
0.138813078,-1309
0.138833912,-1204
0.138854745,-1057
0.138875579,-1029
0.138896412,-1149
0.138917245,-1343
0.138938079,-1520
0.138958912,-1561
0.138979746,-1489
0.139000579,-1456
0.139021413,-1458
0.139042246,-1406
0.139063079,-1321
0.139083913,-1219
0.139104746,-1109
0.13912558,-1031
0.139146413,-935
0.139167247,-804
0.13918808,-747
0.139208913,-714
0.139229747,-615
0.13925058,-603
0.139271414,-718
0.139292247,-740
0.13931308,-664
0.139333914,-630
0.139354747,-581
0.139375581,-488
0.139396414,-423
0.139417248,-315
0.139438081,-151
0.139458914,-108
0.139479748,-231
0.139500581,-391
0.139521415,-466
0.139542248,-389
0.139563082,-234
0.139583915,-157
0.139604748,-168
0.139625582,-186
0.139646415,-192
0.139667249,-162
0.139688082,-96
0.139708915,-67
0.139729749,-93
0.139750582,-132
0.139771416,-147
0.139792249,-111
0.139813083,-59
0.139833916,-47
0.139854749,-33
0.139875583,32
0.139896416,143
0.13991725,292
0.139938083,387
0.139958916,350
0.13997975,319
0.140000583,405
0.140021417,528
0.14004225,659
0.140063084,784
0.140083917,823
0.14010475,859
0.140125584,970
0.140146417,1004
0.140167251,946
0.140188084,958
0.140208918,1017
0.140229751,1100
0.140250584,1251
0.140271418,1293
0.140292251,1217
0.140313085,1349
0.140333918,1647
0.140354751,1776
0.140375585,1819
0.140396418,1971
0.140417252,2124
0.140438085,2208
0.140458919,2255
0.140479752,2253
0.140500585,2310
0.140521419,2510
0.140542252,2675
0.140563086,2675
0.140583919,2604
0.140604753,2595
0.140625586,2736
0.140646419,2953
0.140667253,3028
0.140688086,2959
0.14070892,2938
0.140729753,2962
0.140750586,2933
0.14077142,2880
0.140792253,2862
0.140813087,2894
0.14083392,2962
0.140854754,3016
0.140875587,3087
0.14089642,3244
0.140917254,3392
0.140938087,3408
0.140958921,3358
0.140979754,3371
0.141000588,3467
0.141021421,3574
0.141042254,3584
0.141063088,3522
0.141083921,3563
0.141104755,3706
0.141125588,3746
0.141146421,3645
0.141167255,3564
0.141188088,3546
0.141208922,3508
0.141229755,3444
0.141250589,3369
0.141271422,3243
0.141292255,3110
0.141313089,3058
0.141333922,3001
0.141354756,2831
0.141375589,2714
0.141396422,2807
0.141417256,2968
0.141438089,3040
0.141458923,3042
0.141479756,2949
0.14150059,2726
0.141521423,2532
0.141542256,2536
0.14156309,2640
0.141583923,2594
0.141604757,2355
0.14162559,2174
0.141646424,2189
0.141667257,2202
0.14168809,2104
0.141708924,2088
0.141729757,2202
0.141750591,2239
0.141771424,2123
0.141792257,1916
0.141813091,1678
0.141833924,1548
0.141854758,1588
0.141875591,1640
0.141896425,1677
0.141917258,1841
0.141938091,2027
0.141958925,2013
0.141979758,1911
0.142000592,1903
0.142021425,1845
0.142042259,1618
0.142063092,1431
0.142083925,1428
0.142104759,1458
0.142125592,1433
0.142146426,1445
0.142167259,1477
0.142188092,1403
0.142208926,1279
0.142229759,1243
0.142250593,1252
0.142271426,1206
0.14229226,1150
0.142313093,1108
0.142333926,994
0.14235476,824
0.142375593,724
0.142396427,695
0.14241726,684
0.142438093,707
0.142458927,686
0.14247976,549
0.142500594,460
0.142521427,510
0.142542261,496
0.142563094,368
0.142583927,326
0.142604761,362
0.142625594,351
0.142646428,365
0.142667261,443
0.142688095,482
0.142708928,481
0.142729761,495
0.142750595,513
0.142771428,555
0.142792262,640
0.142813095,712
0.142833928,717
0.142854762,627
0.142875595,481
0.142896429,401
